timestamp,device_id,raw_data[0],raw_data[1],raw_data[2],raw_data[3],raw_data[4],raw_data[5],raw_data[6],raw_data[7],raw_data[8],raw_data[9],raw_data[10],raw_data[11],resolution,v_ref,channel_id[0],channel_id[1],channel_id[2],channel_id[3],channel_id[4],channel_id[5],channel_id[6],channel_id[7],channel_id[8],channel_id[9],channel_id[10],channel_id[11]
1191345,4294967295,31,2,9,0,0,1515,2971,2062,1656,1293,1043,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1201343,4294967295,16,0,5,0,1,968,3014,2063,1671,1270,1124,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1211347,4294967295,21,16,8,0,0,1576,3038,2062,1675,1254,1038,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1221343,4294967295,13,1,27,5,1,1420,3021,2066,1669,1273,1116,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1231471,4294967295,2,0,24,4,1,1568,3024,2067,1666,1254,1057,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1241453,4294967295,12,1,10,0,1,1522,3022,2065,1657,1288,1116,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1251458,4294967295,29,1,25,18,1,1571,3011,2064,1674,1255,1042,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1261343,4294967295,12,0,7,18,2,1509,2991,2065,1663,1317,1122,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1271344,4294967295,23,0,6,0,0,1558,2968,2067,1673,1277,1047,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1281343,4294967295,30,14,24,0,2,1548,2969,2066,1670,1274,1138,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1291376,4294967295,14,1,6,3,1,1407,2990,2062,1665,1268,1062,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1301344,4294967295,30,3,8,4,1,1536,2985,2064,1664,1245,1137,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1311349,4294967295,14,2,6,18,0,1371,3006,2064,1661,1303,1034,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1321344,4294967295,44,1,27,0,1,1609,3010,2064,1678,1279,1147,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1331346,4294967295,30,0,5,0,1,1334,3029,2064,1667,1269,1062,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1341382,4294967295,23,2,7,0,2,1591,3028,2064,1654,1305,1138,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1351343,4294967295,28,3,8,0,1,1461,2982,2065,1687,1276,1046,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1361344,4294967295,18,2,26,0,1,1603,3018,2065,1669,1269,1138,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1371343,4294967295,11,2,22,0,1,1548,2966,2067,1660,1313,1052,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1381343,4294967295,13,1,26,2,1,1544,3009,2067,1672,1263,1140,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1391343,4294967295,14,2,9,4,1,1551,2964,2062,1667,1277,1060,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1401344,4294967295,15,2,5,0,1,1541,3025,2063,1666,1265,1151,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1411344,4294967295,48,4,31,0,1,1539,3024,2066,1662,1311,1069,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1421343,4294967295,13,33,27,0,1,1444,2997,2064,1674,1269,1143,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1431343,4294967295,31,1,26,0,1,1536,3002,2066,1672,1260,1060,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1441345,4294967295,14,16,26,18,2,1127,2961,2065,1664,1263,1127,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1451345,4294967295,27,1,6,0,1,1523,2972,2065,1657,1298,1043,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1461345,4294967295,12,14,7,0,1,960,2950,2066,1673,1272,1116,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1471364,4294967295,4,15,28,1,1,1570,3045,2062,1659,1291,1043,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1481343,4294967295,10,4,28,18,1,1140,3007,2061,1668,1270,1107,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1491343,4294967295,6,14,23,0,1,1536,2980,2067,1663,1312,1040,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1501343,4294967295,14,6,8,2,1,1534,3009,2067,1672,1253,1118,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1511348,4294967295,13,5,9,15,1,1581,2987,2064,1665,1256,1048,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1521346,4294967295,11,0,9,1,1,1552,3009,2064,1661,1289,1130,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1531404,4294967295,12,0,8,2,2,1558,3026,2065,1681,1244,1040,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1541355,4294967295,30,10,10,0,1,1556,3011,2065,1662,1315,1124,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1551347,4294967295,13,4,6,0,1,1516,3028,2062,1680,1256,1050,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1561344,4294967295,32,6,12,3,1,1592,3011,2061,1663,1311,1134,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1571343,4294967295,11,4,8,4,0,1552,3030,2065,1680,1269,1059,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1581366,4294967295,14,2,8,1,0,1559,2996,2069,1668,1277,1137,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1591347,4294967295,31,14,5,18,1,1513,3016,2066,1666,1258,1058,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1601379,4294967295,13,14,7,18,1,1536,2976,2066,1660,1304,1131,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1611353,4294967295,33,2,26,0,1,1113,2987,2064,1669,1266,1027,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1621358,4294967295,26,14,5,20,1,1543,2986,2064,1661,1292,1114,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1631357,4294967295,30,3,25,20,1,1155,3015,2065,1677,1268,1030,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1641364,4294967295,13,3,6,0,1,1577,2981,2064,1665,1246,1121,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1651380,4294967295,14,13,26,0,2,1524,2999,2064,1667,1265,1042,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1661459,4294967295,16,0,10,18,1,1551,3014,2065,1659,1284,1121,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1671372,4294967295,12,4,28,20,0,1540,2949,2064,1681,1267,1039,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1681380,4294967295,1,2,8,5,1,1525,2938,2061,1661,1296,1118,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1691383,4294967295,12,11,28,19,1,1523,2972,2063,1669,1258,1041,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1701383,4294967295,29,16,28,0,1,1543,2969,2065,1670,1269,1134,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1711343,4294967295,42,11,8,0,1,1527,2962,2064,1659,1298,1047,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1721343,4294967295,8,2,7,0,2,1166,3022,2064,1679,1271,1133,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1731344,4294967295,43,1,28,0,2,1527,3001,2065,1671,1275,1060,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1741357,4294967295,25,13,25,16,1,931,2960,2066,1661,1311,1114,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1751345,4294967295,11,5,8,0,1,1563,3009,2064,1671,1268,1044,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1761343,4294967295,5,8,5,0,1,1434,2964,2065,1679,1274,1119,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1771343,4294967295,12,4,10,8,1,1560,3009,2064,1661,1302,1052,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1781345,4294967295,27,0,29,1,1,1127,3030,2064,1680,1267,1114,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1791345,4294967295,11,15,6,0,2,1561,2951,2066,1657,1286,1037,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1802183,4294967295,14,1,6,0,1,1548,2982,2065,1671,1270,1121,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1812044,4294967295,10,17,27,0,1,1577,2968,2066,1666,1253,1058,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1822022,4294967295,15,17,5,0,1,1526,2983,2065,1668,1261,1134,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1832180,4294967295,14,15,26,0,2,1491,2950,2065,1658,1286,1043,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1841965,4294967295,13,14,28,0,2,1532,3005,2065,1671,1270,1133,1007,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1852069,4294967295,13,0,27,16,0,1200,3027,2066,1667,1263,1056,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1861964,4294967295,11,0,27,18,1,1528,3030,2066,1660,1301,1125,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1871867,4294967295,14,6,6,0,1,1196,3015,2065,1681,1263,1044,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1881802,4294967295,13,14,24,4,1,1545,3016,2066,1666,1268,1124,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1891766,4294967295,30,0,5,1,1,1430,3047,2056,1662,1313,1050,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1901728,4294967295,30,16,8,0,1,1520,3035,2064,1680,1259,1117,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1911728,4294967295,13,14,6,18,1,1448,3017,2064,1660,1306,1039,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1921647,4294967295,14,1,26,0,1,1497,3032,2068,1680,1263,1142,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1931593,4294967295,32,1,25,0,1,1503,3038,2064,1657,1299,1059,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1941550,4294967295,14,3,5,0,1,1548,3022,2065,1683,1253,1128,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1951666,4294967295,30,4,8,19,1,1526,3055,2062,1663,1306,1049,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1961599,4294967295,31,10,10,22,1,1506,3033,2066,1667,1254,1118,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1971368,4294967295,0,4,30,20,1,1518,3039,2064,1663,1308,1057,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1981542,4294967295,16,17,24,0,1,1505,3034,2066,1681,1260,1128,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
1991353,4294967295,13,14,24,0,1,1495,3033,2063,1669,1274,1050,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2001355,4294967295,11,2,13,0,1,1487,3047,2066,1672,1265,1135,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2011362,4294967295,21,17,9,18,2,1509,3020,2064,1666,1249,1050,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2021407,4294967295,13,14,26,18,1,1502,3017,2062,1659,1282,1087,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2031372,4294967295,13,9,25,0,1,1564,3026,2063,1680,1259,1024,1013,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2041378,4294967295,11,10,7,14,2,1365,3044,2065,1656,1291,1096,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2051346,4294967295,31,3,0,5,1,1531,3031,2063,1672,1261,1057,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2061346,4294967295,12,3,6,0,1,1199,3031,2066,1657,1298,1123,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2071343,4294967295,31,1,7,3,2,1542,3012,2065,1670,1261,1039,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2081343,4294967295,25,9,23,20,2,997,3001,2065,1666,1258,1109,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2091481,4294967295,13,3,9,0,1,1578,3029,2063,1668,1244,1039,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2101450,4294967295,20,0,8,0,1,1334,3047,2066,1659,1300,1105,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2111452,4294967295,12,12,25,0,1,1537,3052,2064,1665,1255,1031,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2121417,4294967295,13,6,5,18,1,1509,3040,2068,1651,1292,1112,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2131409,4294967295,8,17,7,2,1,1531,3045,2066,1681,1267,1041,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2141342,4294967295,11,17,22,0,1,1540,3021,2064,1657,1296,1112,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2151342,4294967295,29,2,7,0,1,1506,3041,2064,1680,1261,1037,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2161342,4294967295,12,4,7,19,0,1548,3039,2064,1670,1278,1126,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2171342,4294967295,12,3,8,0,1,1562,3061,2064,1663,1309,1047,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2181342,4294967295,6,4,6,0,1,1518,3033,2065,1678,1287,1134,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2191342,4294967295,29,3,6,18,1,1340,3062,2065,1668,1252,1044,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2201342,4294967295,25,7,24,0,0,1515,3039,2066,1655,1307,1123,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2211342,4294967295,14,2,5,2,1,953,3062,2064,1675,1268,1019,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2221342,4294967295,28,11,5,0,1,1566,3026,2065,1663,1315,1136,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2231345,4294967295,19,7,8,16,1,1253,3056,2066,1683,1263,1040,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2241342,4294967295,9,18,8,20,1,1581,3037,2065,1664,1270,1134,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2251342,4294967295,11,3,26,18,2,1535,3062,2065,1658,1300,1048,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2261341,4294967295,10,16,7,0,1,1540,3036,2065,1680,1265,1129,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2271342,4294967295,11,3,4,6,1,1580,3059,2065,1666,1269,1047,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2281342,4294967295,9,6,28,0,1,1505,3034,2064,1661,1307,1132,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2291343,4294967295,30,2,27,20,1,1553,3060,2065,1677,1281,1039,1012,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2301344,4294967295,9,5,12,18,1,1430,3056,2065,1659,1274,1130,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2311345,4294967295,12,0,7,1,1,1585,3063,2064,1674,1264,1052,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2321344,4294967295,12,19,7,0,2,1301,3038,2064,1669,1264,1126,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2331364,4294967295,38,14,28,0,2,1565,3040,2062,1660,1300,1044,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2341347,4294967295,35,0,28,0,0,1329,3040,2068,1669,1263,1126,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2351345,4294967295,1,3,7,1,1,1575,3042,2064,1661,1308,1048,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2361342,4294967295,4,17,9,0,1,1529,3044,2065,1672,1257,1126,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2371344,4294967295,10,3,8,0,1,1565,3038,2065,1669,1266,1053,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2381418,4294967295,14,20,10,6,1,1525,3062,2066,1666,1258,1136,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2391376,4294967295,13,4,7,0,1,1544,3037,2064,1662,1302,1050,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2401370,4294967295,12,2,11,0,1,1497,3041,2064,1674,1258,1124,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2411342,4294967295,13,16,26,20,1,1403,3038,2065,1656,1281,1027,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2421342,4294967295,28,16,11,0,1,1512,3041,2064,1674,1269,1122,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2431342,4294967295,12,2,6,6,1,1446,3052,2066,1669,1265,1038,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2441343,4294967295,29,1,26,0,0,1515,3063,2064,1659,1310,1130,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2451342,4294967295,29,6,23,20,1,1487,3044,2065,1678,1273,1041,1012,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2461342,4294967295,11,17,6,0,1,1569,3044,2064,1661,1317,1130,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2471345,4294967295,25,12,12,0,1,1531,3063,2066,1674,1256,1051,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2481342,4294967295,25,17,7,0,0,1537,3058,2064,1670,1279,1136,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2491342,4294967295,12,11,17,0,1,1521,3044,2065,1665,1264,1048,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2501342,4294967295,14,0,28,0,2,1485,3060,2066,1662,1315,1126,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2511343,4294967295,18,4,9,0,1,1547,3044,2066,1677,1277,1051,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2521342,4294967295,13,0,11,3,1,1326,3028,2064,1658,1307,1133,1008,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2531343,4294967295,31,14,30,15,1,1531,3059,2065,1674,1257,1057,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2541343,4294967295,13,15,26,20,1,1456,2989,2065,1669,1271,1126,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2551342,4294967295,29,2,8,20,1,1674,2991,2066,1664,1268,1059,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2561343,4294967295,29,1,8,0,1,1579,2989,2066,1662,1302,1131,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2571345,4294967295,19,9,24,0,1,1522,3045,2066,1673,1269,1062,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2581343,4294967295,13,2,5,0,1,1427,3057,2066,1669,1261,1133,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2591344,4294967295,30,14,10,0,1,1514,3051,2065,1658,1309,1040,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2601343,4294967295,30,8,7,0,0,933,3020,2065,1671,1257,1094,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2611342,4294967295,10,33,0,2,1,1552,3039,2065,1673,1260,1028,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2621360,4294967295,28,1,28,0,1,935,3047,2064,1657,1286,1096,1012,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2631342,4294967295,14,15,12,0,1,1561,3055,2067,1674,1264,1019,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2641342,4294967295,24,1,8,20,1,1528,3036,2064,1656,1292,1127,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2651342,4294967295,43,12,12,0,2,1535,3052,2066,1669,1260,1048,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2661448,4294967295,16,2,8,19,1,1520,3058,2065,1669,1263,1125,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2671405,4294967295,13,14,10,18,2,1520,3041,2065,1658,1306,1053,1012,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2681394,4294967295,30,30,7,0,0,1543,3039,2067,1675,1262,1141,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2691364,4294967295,14,2,27,19,1,1552,3057,2065,1664,1262,1063,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2701342,4294967295,14,6,7,1,1,1494,3041,2065,1666,1255,1131,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2711342,4294967295,16,14,28,0,1,1467,3040,2066,1663,1302,1052,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2721343,4294967295,30,1,8,0,1,1528,3057,2065,1678,1282,1110,1009,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2731342,4294967295,29,2,11,0,1,1330,3039,2066,1661,1289,1032,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2741371,4294967295,27,2,23,0,1,1506,3040,2064,1674,1252,1109,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2751342,4294967295,13,2,26,0,1,953,3054,2065,1662,1294,1014,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2761342,4294967295,16,12,10,0,1,1536,3039,2065,1682,1266,1134,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2771342,4294967295,14,4,28,0,1,1203,2987,2063,1663,1293,1038,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2781345,4294967295,11,1,24,7,1,1532,3042,2066,1674,1262,1129,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2791342,4294967295,13,4,7,0,1,1106,3034,2065,1669,1270,1034,1013,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2801343,4294967295,14,15,2,0,1,1531,3037,2066,1665,1274,1127,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2811343,4294967295,18,9,7,17,1,1569,3039,2065,1661,1289,1041,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2821342,4294967295,13,5,8,2,2,1548,3039,2067,1671,1267,1132,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2831344,4294967295,11,1,28,0,1,1652,3023,2066,1663,1301,1068,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2841343,4294967295,14,2,6,0,1,1481,3053,2065,1678,1269,1133,1012,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2851342,4294967295,30,2,28,18,1,1540,3038,2066,1671,1269,1073,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2861343,4294967295,29,2,6,0,1,1335,3055,2066,1659,1311,1131,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2871343,4294967295,16,16,7,20,0,1578,3037,2065,1673,1271,1062,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2881342,4294967295,13,0,26,0,1,1511,3037,2063,1668,1272,1134,1011,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2891342,4294967295,9,0,3,2,1,1521,3038,2064,1656,1299,1053,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2901343,4294967295,13,9,10,0,1,1332,3058,2063,1671,1260,1116,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2911344,4294967295,0,18,26,0,1,1575,3050,2064,1667,1271,1057,1012,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2921342,4294967295,26,5,10,18,1,1519,3041,2066,1664,1246,1122,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2931342,4294967295,13,3,6,0,1,1569,3024,2066,1651,1293,1044,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
2941342,4294967295,18,16,5,0,0,1523,3044,2064,1653,1273,1095,1010,4096,3.3,0,1,2,3,4,8,10,11,12,13,14,18
